SOUTHAMPTON,LEICESTER CITY,14 December 2017,17,27714,1 - 4,L,W,D,W,L,L,W,L,L,D,F. Forster,M. Yoshida,R. Bertrand,Cédric Soares,V. van Dijk,S. Davis,D. Tadić,Oriol Romeu,M. Lemina,S. Boufal,C. Austin,M. Pellegrino,K. Schmeichel,C. Fuchs,D. Simpson,W. Morgan,H. Maguire,B. Chilwell,A. King,R. Mahrez,W. Ndidi,S. Okazaki,J. Vardy,C. Puel
NEWCASTLE UNITED,EVERTON,14 December 2017,17,51042,0 - 1,W,L,L,L,L,L,D,W,W,D,K. Darlow,F. Lejeune,J. Lascelles,Javi Manquillo,D. Yedlin,J. Shelvey,M. Diamé,M. Ritchie,C. Atsu,Mikel Merino,D. Gayle,Rafael Benítez,J. Pickford,A. Williams,R. Martina,J. Kenny,M. Holgate,A. Lennon,M. Schneiderlin,G. Sigurðsson,I. Gueye,W. Rooney,D. Calvert-Lewin,S. Allardyce
SWANSEA CITY,MANCHESTER CITY,14 December 2017,17,20870,0 - 4,L,L,L,L,L,W,W,D,W,W,Ł. Fabiański,Martin Olsson,K. Naughton,M. van der Hoorn,A. Mawson,N. Dyer,Ki Sung-Yeung,T. Carroll,Roque Mesa,W. Bony,J. Ayew,P. Clement,Ederson Moraes,N. Otamendi,E. Mangala,Danilo,David Silva,Fernandinho,F. Delph,K. De Bruyne,Bernardo Silva,S. Agüero,R. Sterling,Guardiola
TOTTENHAM HOTSPUR,BRIGHTON & HOVE ALBION,14 December 2017,17,55124,2 - 0,W,W,L,W,L,L,L,W,D,D,H. Lloris,J. Vertonghen,D. Rose,S. Aurier,M. Sissoko,E. Lamela,C. Eriksen,E. Dier,H. Winks,Son Heung-Min,H. Kane,M. Pochettino,M. Ryan,G. Bong,S. Duffy,E. Schelotto,L. Dunk,D. Stephens,B. Kayal,D. Pröpper,A. Knockaert,T. Hemed,J. Izquierdo,C. Hughton
LIVERPOOL,WEST BROMWICH ALBION,14 December 2017,17,53243,0 - 0,L,W,L,L,D,L,W,W,D,W,L. Karius,R. Klavan,D. Lovren,A. Robertson,T. Alexander-Arnold,G. Wijnaldum,Philippe Coutinho,E. Can,Roberto Firmino,Mohamed Salah,S. Mané,J. Klopp,B. Foster,J. Evans,K. Gibbs,A. Nyom,Ahmed Hegazi,C. Yacob,J. Livermore,J. McClean,G. Krychowiak,H. Robson-Kanu,S. Rondón,A. Pardew
MANCHESTER UNITED,AFC BOURNEMOUTH,14 December 2017,17,74798,1 - 0,L,W,D,L,W,W,W,L,L,L,David de Gea,A. Valencia,C. Smalling,P. Jones,L. Shaw,Mata,N. Matić,J. Lingard,S. McTominay,R. Lukaku,A. Martial,José Mourinho,A. Begović,S. Francis,C. Daniels,A. Smith,N. Aké,D. Gosling,H. Arter,J. Stanislas,R. Fraser,C. Wilson,J. King,E. Howe
WEST HAM UNITED,ARSENAL,14 December 2017,17,56921,0 - 0,W,D,W,L,L,W,L,W,L,L,Adrián,P. Zabaleta,A. Ogbonna,W. Reid,A. Cresswell,A. Masuaku,M. Noble,M. Antonio,Pedro Obiang,M. Lanzini,M. Arnautović,D. Moyes,P. Čech,Nacho Monreal,L. Koscielny,Bellerín,M. Özil,J. Wilshere,G. Xhaka,A. Iwobi,A. Maitland-Niles,A. Sánchez,O. Giroud,A. Wenger
WEST HAM UNITED,CHELSEA,9 December 2017,16,56953,1 - 0,W,D,W,L,L,W,L,D,W,W,Adrián,P. Zabaleta,A. Ogbonna,W. Reid,A. Cresswell,A. Masuaku,M. Noble,M. Antonio,Pedro Obiang,M. Lanzini,M. Arnautović,D. Moyes,T. Courtois,G. Cahill,Azpilicueta,Marcos Alonso,D. Zappacosta,A. Christensen,Fàbregas,T. Bakayoko,N. Kanté,E. Hazard,Álvaro Morata,A. Conte
TOTTENHAM HOTSPUR,STOKE CITY,9 December 2017,16,62202,5 - 1,W,W,L,W,L,W,L,D,D,D,H. Lloris,J. Vertonghen,K. Trippier,B. Davies,M. Dembélé,C. Eriksen,D. Alli,E. Dier,H. Winks,Son Heung-Min,H. Kane,M. Pochettino,J. Butland,E. Pieters,R. Shawcross,K. Wimmer,K. Zouma,T. Edwards,D. Fletcher,J. Allen,X. Shaqiri,E. Choupo-Moting,M. Diouf,M. Hughes
SWANSEA CITY,WEST BROMWICH ALBION,9 December 2017,16,19580,1 - 0,L,L,L,L,L,L,W,W,D,W,Ł. Fabiański,Martin Olsson,K. Naughton,M. van der Hoorn,A. Mawson,W. Routledge,N. Dyer,Ki Sung-Yeung,T. Carroll,Roque Mesa,W. Bony,P. Clement,B. Foster,J. Evans,K. Gibbs,A. Nyom,Ahmed Hegazi,C. Yacob,J. Livermore,S. Field,J. Rodriguez,H. Robson-Kanu,S. Rondón,A. Pardew
HUDDERSFIELD TOWN,BRIGHTON & HOVE ALBION,9 December 2017,16,24018,2 - 0,L,D,D,L,W,L,L,W,D,D,J. Lössl,M. Jørgensen,C. Löwe,C. Schindler,T. Smith,J. Hogg,A. Mooy,T. Ince,E. Kachunga,C. Quaner,S. Mounié,D. Wagner,M. Ryan,Bruno Saltor,M. Suttner,S. Duffy,E. Schelotto,L. Dunk,D. Stephens,P. Groß,D. Pröpper,G. Murray,I. Brown,C. Hughton
CRYSTAL PALACE,AFC BOURNEMOUTH,9 December 2017,16,24823,2 - 2,W,W,W,D,W,W,W,L,L,L,J. Speroni,M. Sakho,J. Tomkins,J. Schlupp,T. Fosu-Mensah,Y. Cabaye,A. Townsend,L. Milivojević,R. Loftus-Cheek,C. Benteke,W. Zaha,R. Hodgson,A. Begović,S. Francis,C. Daniels,S. Cook,N. Aké,A. Surman,J. Stanislas,R. Fraser,L. Cook,J. Defoe,J. King,E. Howe
BURNLEY,WATFORD,9 December 2017,16,19479,1 - 0,L,L,D,D,L,L,W,L,D,L,N. Pope,P. Bardsley,S. Ward,K. Long,J. Tarkowski,S. Defour,S. Arfield,J. Cork,J. Guðmunds­son,J. Hendrick,C. Wood,S. Dyche,Gomes,A. Mariappa,C. Kabasele,D. Janmaat,M. Zeegelaar,T. Cleverley,R. Pereyra,A. Doucouré,T. Deeney,A. Carrillo,Richarlison,Marco Silva
NEWCASTLE UNITED,LEICESTER CITY,9 December 2017,16,52117,2 - 3,W,L,L,L,L,L,W,L,L,D,K. Darlow,C. Clark,F. Lejeune,Javi Manquillo,D. Yedlin,M. Ritchie,I. Hayden,Jacob Murphy,Mikel Merino,Joselu,D. Gayle,Rafael Benítez,K. Schmeichel,D. Simpson,W. Morgan,H. Maguire,B. Chilwell,Iborra,M. Albrighton,R. Mahrez,W. Ndidi,D. Gray,J. Vardy,C. Puel
SOUTHAMPTON,ARSENAL,10 December 2017,16,31643,1 - 1,L,W,D,W,L,W,L,W,L,L,F. Forster,M. Yoshida,R. Bertrand,J. Stephens,V. van Dijk,D. Tadić,Oriol Romeu,N. Redmond,P. Højbjerg,J. Ward-Prowse,C. Austin,M. Pellegrino,P. Čech,P. Mertesacker,Nacho Monreal,L. Koscielny,S. Kolašinac,Bellerín,M. Özil,A. Ramsey,G. Xhaka,A. Sánchez,A. Lacazette,A. Wenger
LIVERPOOL,EVERTON,10 December 2017,16,53082,1 - 1,L,W,L,L,D,L,D,W,W,D,S. Mignolet,R. Klavan,D. Lovren,A. Robertson,J. Gomez,J. Milner,J. Henderson,A. Oxlade-Chamberlain,Mohamed Salah,S. Mané,D. Solanke,J. Klopp,J. Pickford,A. Williams,R. Martina,J. Kenny,M. Holgate,G. Sigurðsson,I. Gueye,T. Davies,W. Rooney,O. Niasse,D. Calvert-Lewin,S. Allardyce
MANCHESTER UNITED,MANCHESTER CITY,10 December 2017,16,74847,1 - 2,L,W,D,L,W,W,W,D,W,W,David de Gea,A. Valencia,A. Young,M. Rojo,C. Smalling,N. Matić,Ander Herrera,J. Lingard,R. Lukaku,A. Martial,M. Rashford,José Mourinho,Ederson Moraes,V. Kompany,N. Otamendi,K. Walker,David Silva,Fernandinho,F. Delph,K. De Bruyne,R. Sterling,L. Sané,Gabriel Jesus,Guardiola
CHELSEA,NEWCASTLE UNITED,2 December 2017,15,41538,3 - 1,W,L,D,W,W,W,L,L,L,L,T. Courtois,Azpilicueta,Marcos Alonso,A. Rüdiger,A. Christensen,Fàbregas,V. Moses,D. Drinkwater,N. Kanté,E. Hazard,Álvaro Morata,A. Conte,K. Darlow,C. Clark,F. Lejeune,C. Mbemba,Javi Manquillo,M. Diamé,M. Ritchie,Jacob Murphy,Mikel Merino,D. Gayle,Ayoze Pérez,Rafael Benítez
WEST BROMWICH ALBION,CRYSTAL PALACE,2 December 2017,15,23531,0 - 0,L,W,W,D,W,W,W,W,D,W,B. Foster,J. Evans,K. Gibbs,A. Nyom,Ahmed Hegazi,G. Barry,J. Livermore,S. Field,J. Rodriguez,H. Robson-Kanu,S. Rondón,A. Pardew,J. Speroni,M. Sakho,M. Kelly,J. Ward,J. Schlupp,J. McArthur,A. Townsend,L. Milivojević,R. Loftus-Cheek,C. Benteke,W. Zaha,R. Hodgson
WATFORD,TOTTENHAM HOTSPUR,2 December 2017,15,20278,1 - 1,L,W,L,D,L,W,W,L,W,L,Gomes,A. Mariappa,S. Prödl,C. Kabasele,Kiko Femenía,M. Zeegelaar,T. Cleverley,R. Pereyra,A. Doucouré,T. Deeney,Richarlison,Marco Silva,H. Lloris,J. Vertonghen,K. Trippier,B. Davies,D. Sánchez,M. Dembélé,C. Eriksen,D. Alli,E. Dier,Son Heung-Min,H. Kane,M. Pochettino
STOKE CITY,SWANSEA CITY,2 December 2017,15,28261,2 - 1,W,L,D,D,D,L,L,L,L,L,J. Butland,E. Pieters,R. Shawcross,B. Martins Indi,K. Zouma,D. Fletcher,J. Allen,X. Shaqiri,P. Crouch,E. Choupo-Moting,M. Diouf,M. Hughes,Ł. Fabiański,Martin Olsson,K. Naughton,M. van der Hoorn,A. Mawson,L. Fer,Ki Sung-Yeung,S. Clucas,W. Bony,J. Ayew,T. Abraham,P. Clement
LEICESTER CITY,BURNLEY,2 December 2017,15,30714,1 - 0,L,W,L,L,D,L,L,D,D,L,K. Schmeichel,D. Simpson,W. Morgan,H. Maguire,B. Chilwell,Iborra,M. Albrighton,R. Mahrez,W. Ndidi,D. Gray,J. Vardy,C. Puel,N. Pope,P. Bardsley,S. Ward,B. Mee,J. Tarkowski,S. Defour,J. Cork,J. Guðmunds­son,R. Brady,J. Hendrick,C. Wood,S. Dyche
EVERTON,HUDDERSFIELD TOWN,2 December 2017,15,39167,2 - 0,L,D,W,W,D,L,D,D,L,W,J. Pickford,A. Williams,R. Martina,J. Kenny,M. Holgate,A. Lennon,G. Sigurðsson,I. Gueye,T. Davies,W. Rooney,D. Calvert-Lewin,S. Allardyce,J. Lössl,M. Jørgensen,S. Malone,C. Schindler,T. Smith,D. Williams,A. Mooy,T. Ince,L. Depoitre,E. Kachunga,C. Quaner,D. Wagner
BRIGHTON & HOVE ALBION,LIVERPOOL,2 December 2017,15,30634,1 - 5,L,L,W,D,D,L,W,L,L,D,M. Ryan,G. Bong,Bruno Saltor,S. Duffy,L. Dunk,D. Stephens,P. Groß,D. Pröpper,A. Knockaert,G. Murray,I. Brown,C. Hughton,S. Mignolet,D. Lovren,A. Robertson,T. Alexander-Arnold,J. Milner,G. Wijnaldum,J. Henderson,Philippe Coutinho,E. Can,Roberto Firmino,Mohamed Salah,J. Klopp
ARSENAL,MANCHESTER UNITED,2 December 2017,15,59547,1 - 3,W,L,W,L,L,L,W,D,L,W,P. Čech,Nacho Monreal,L. Koscielny,S. Mustafi,S. Kolašinac,Bellerín,M. Özil,A. Ramsey,G. Xhaka,A. Sánchez,A. Lacazette,A. Wenger,David de Gea,A. Valencia,A. Young,M. Rojo,C. Smalling,V. Lindelöf,N. Matić,P. Pogba,J. Lingard,R. Lukaku,A. Martial,José Mourinho
AFC BOURNEMOUTH,SOUTHAMPTON,3 December 2017,15,10764,1 - 1,W,W,L,L,L,L,W,D,W,L,A. Begović,S. Francis,C. Daniels,A. Smith,N. Aké,A. Surman,J. Stanislas,R. Fraser,L. Cook,J. Defoe,J. King,E. Howe,F. Forster,R. Bertrand,J. Pied,V. van Dijk,W. Hoedt,S. Davis,D. Tadić,Oriol Romeu,J. Ward-Prowse,S. Boufal,C. Austin,M. Pellegrino
MANCHESTER CITY,WEST HAM UNITED,3 December 2017,15,54203,2 - 1,W,W,D,W,W,W,D,W,L,L,Ederson Moraes,N. Otamendi,E. Mangala,K. Walker,Danilo,David Silva,F. Delph,K. De Bruyne,S. Agüero,R. Sterling,L. Sané,Guardiola,Adrián,P. Zabaleta,A. Ogbonna,A. Cresswell,A. Masuaku,C. Kouyaté,M. Antonio,Pedro Obiang,M. Lanzini,E. Fernandes,D. Rice,D. Moyes
LEICESTER CITY,TOTTENHAM HOTSPUR,29 November 2017,14,31950,2 - 1,L,W,L,L,D,W,W,L,W,L,K. Schmeichel,D. Simpson,W. Morgan,H. Maguire,B. Chilwell,Iborra,M. Albrighton,R. Mahrez,W. Ndidi,S. Okazaki,J. Vardy,C. Puel,H. Lloris,J. Vertonghen,D. Rose,S. Aurier,D. Sánchez,M. Dembélé,M. Sissoko,C. Eriksen,D. Alli,E. Dier,H. Kane,M. Pochettino
BRIGHTON & HOVE ALBION,CRYSTAL PALACE,29 November 2017,14,29889,0 - 0,L,L,W,D,D,W,W,W,D,W,M. Ryan,Bruno Saltor,M. Suttner,S. Duffy,L. Dunk,D. Stephens,P. Groß,D. Pröpper,A. Knockaert,G. Murray,J. Izquierdo,C. Hughton,W. Hennessey,M. Sakho,J. Tomkins,J. Ward,J. Schlupp,Y. Cabaye,A. Townsend,L. Milivojević,R. Loftus-Cheek,C. Benteke,W. Zaha,R. Hodgson
WEST BROMWICH ALBION,NEWCASTLE UNITED,29 November 2017,14,25534,2 - 2,L,W,W,D,W,W,L,L,L,L,B. Foster,J. Evans,K. Gibbs,A. Nyom,Ahmed Hegazi,G. Barry,M. Phillips,J. Livermore,S. Field,H. Robson-Kanu,S. Rondón,G. Megson,K. Darlow,C. Clark,F. Lejeune,C. Mbemba,D. Yedlin,M. Ritchie,I. Hayden,Jacob Murphy,Mikel Merino,Joselu,Ayoze Pérez,Rafael Benítez
WATFORD,MANCHESTER UNITED,29 November 2017,14,20552,2 - 4,L,W,L,D,L,L,W,D,L,W,Gomes,A. Mariappa,S. Prödl,C. Kabasele,Kiko Femenía,M. Zeegelaar,T. Cleverley,A. Doucouré,W. Hughes,A. Gray,Richarlison,Marco Silva,David de Gea,A. Valencia,A. Young,M. Rojo,C. Smalling,V. Lindelöf,N. Matić,P. Pogba,J. Lingard,R. Lukaku,A. Martial,José Mourinho
CHELSEA,SWANSEA CITY,30 November 2017,14,41365,1 - 0,W,L,D,W,W,L,L,L,L,L,T. Courtois,G. Cahill,Marcos Alonso,A. Rüdiger,D. Zappacosta,A. Christensen,Fàbregas,Pedro,N. Kanté,Willian,Álvaro Morata,A. Conte,Ł. Fabiański,Martin Olsson,K. Naughton,M. van der Hoorn,A. Mawson,Ki Sung-Yeung,T. Carroll,Roque Mesa,Renato Sanches,W. Bony,J. Ayew,P. Clement
ARSENAL,HUDDERSFIELD TOWN,30 November 2017,14,59285,5 - 0,W,L,W,L,L,L,D,D,L,W,P. Čech,Nacho Monreal,L. Koscielny,S. Mustafi,S. Kolašinac,Bellerín,M. Özil,A. Ramsey,G. Xhaka,A. Sánchez,A. Lacazette,A. Wenger,J. Lössl,M. Cranie,M. Jørgensen,C. Löwe,C. Schindler,F. Hadergjonaj,J. Hogg,A. Mooy,E. Kachunga,C. Quaner,S. Mounié,D. Wagner
AFC BOURNEMOUTH,BURNLEY,30 November 2017,14,10302,1 - 2,W,W,L,L,L,L,L,D,D,L,A. Begović,S. Francis,C. Daniels,S. Cook,N. Aké,A. Surman,H. Arter,M. Pugh,J. Ibe,C. Wilson,J. King,E. Howe,N. Pope,P. Bardsley,S. Ward,B. Mee,J. Tarkowski,S. Defour,J. Cork,J. Guðmunds­son,R. Brady,J. Hendrick,C. Wood,S. Dyche
STOKE CITY,LIVERPOOL,30 November 2017,14,29423,0 - 3,W,L,D,D,D,L,W,L,L,D,L. Grant,E. Pieters,R. Shawcross,B. Martins Indi,K. Zouma,D. Fletcher,J. Allen,X. Shaqiri,P. Crouch,E. Choupo-Moting,M. Diouf,M. Hughes,S. Mignolet,D. Lovren,J. Matip,Alberto Moreno,J. Gomez,G. Wijnaldum,A. Oxlade-Chamberlain,E. Can,Roberto Firmino,S. Mané,D. Solanke,J. Klopp
MANCHESTER CITY,SOUTHAMPTON,30 November 2017,14,53407,2 - 1,W,W,D,W,W,L,W,D,W,L,Ederson Moraes,V. Kompany,N. Otamendi,K. Walker,Fernandinho,F. Delph,İ. Gündoğan,K. De Bruyne,S. Agüero,R. Sterling,Gabriel Jesus,Guardiola,F. Forster,M. Yoshida,R. Bertrand,Cédric Soares,V. van Dijk,W. Hoedt,Oriol Romeu,N. Redmond,M. Lemina,P. Højbjerg,S. Long,M. Pellegrino
EVERTON,WEST HAM UNITED,30 November 2017,14,38242,4 - 0,L,D,W,W,D,W,D,W,L,L,J. Pickford,A. Williams,R. Martina,J. Kenny,M. Holgate,A. Lennon,G. Sigurðsson,I. Gueye,T. Davies,W. Rooney,D. Calvert-Lewin,D. Unsworth,J. Hart,P. Zabaleta,A. Ogbonna,W. Reid,A. Cresswell,A. Masuaku,C. Kouyaté,Pedro Obiang,M. Lanzini,A. Ayew,M. Arnautović,D. Moyes
WEST HAM UNITED,LEICESTER CITY,25 November 2017,13,56897,1 - 1,W,D,W,L,L,L,W,L,L,D,J. Hart,P. Zabaleta,A. Ogbonna,W. Reid,A. Cresswell,A. Masuaku,C. Kouyaté,Pedro Obiang,M. Lanzini,A. Carroll,M. Arnautović,D. Moyes,K. Schmeichel,C. Fuchs,D. Simpson,W. Morgan,H. Maguire,Iborra,M. Albrighton,R. Mahrez,W. Ndidi,D. Gray,J. Vardy,C. Puel
TOTTENHAM HOTSPUR,WEST BROMWICH ALBION,25 November 2017,13,65905,1 - 1,W,W,L,W,L,L,W,W,D,W,H. Lloris,J. Vertonghen,K. Trippier,B. Davies,D. Sánchez,C. Eriksen,D. Alli,E. Dier,H. Winks,Son Heung-Min,H. Kane,M. Pochettino,B. Foster,J. Evans,K. Gibbs,A. Nyom,Ahmed Hegazi,G. Barry,M. Phillips,J. Livermore,S. Field,J. Rodriguez,S. Rondón,G. Megson
SWANSEA CITY,AFC BOURNEMOUTH,25 November 2017,13,20228,0 - 0,L,L,L,L,L,W,W,L,L,L,Ł. Fabiański,Martin Olsson,K. Naughton,M. van der Hoorn,A. Mawson,Ki Sung-Yeung,T. Carroll,Roque Mesa,Renato Sanches,W. Bony,J. Ayew,P. Clement,A. Begović,C. Daniels,A. Smith,S. Cook,N. Aké,A. Surman,H. Arter,M. Pugh,J. Ibe,C. Wilson,J. King,E. Howe
NEWCASTLE UNITED,WATFORD,25 November 2017,13,52188,0 - 3,W,L,L,L,L,L,W,L,D,L,R. Elliot,C. Clark,F. Lejeune,Javi Manquillo,D. Yedlin,J. Shelvey,M. Diamé,M. Ritchie,Jacob Murphy,Joselu,D. Gayle,Rafael Benítez,Gomes,A. Mariappa,M. Britos,C. Kabasele,Kiko Femenía,M. Zeegelaar,T. Cleverley,A. Doucouré,W. Hughes,A. Gray,Richarlison,Marco Silva
MANCHESTER UNITED,BRIGHTON & HOVE ALBION,25 November 2017,13,75018,1 - 0,L,W,D,L,W,L,L,W,D,D,David de Gea,A. Valencia,A. Young,C. Smalling,V. Lindelöf,Mata,N. Matić,P. Pogba,R. Lukaku,A. Martial,M. Rashford,José Mourinho,M. Ryan,G. Bong,Bruno Saltor,S. Duffy,L. Dunk,D. Stephens,P. Groß,D. Pröpper,A. Knockaert,S. March,G. Murray,C. Hughton
CRYSTAL PALACE,STOKE CITY,25 November 2017,13,23723,2 - 1,W,W,W,D,W,W,L,D,D,D,W. Hennessey,M. Sakho,J. Tomkins,J. Ward,J. Schlupp,Y. Cabaye,J. McArthur,A. Townsend,L. Milivojević,R. Loftus-Cheek,W. Zaha,R. Hodgson,L. Grant,E. Pieters,R. Shawcross,K. Wimmer,K. Zouma,D. Fletcher,J. Allen,X. Shaqiri,E. Choupo-Moting,M. Diouf,Ramadan Sobhi,M. Hughes
LIVERPOOL,CHELSEA,25 November 2017,13,53225,1 - 1,L,W,L,L,D,W,L,D,W,W,S. Mignolet,R. Klavan,J. Matip,Alberto Moreno,J. Gomez,J. Milner,J. Henderson,Philippe Coutinho,A. Oxlade-Chamberlain,D. Sturridge,Mohamed Salah,J. Klopp,T. Courtois,G. Cahill,Azpilicueta,Marcos Alonso,D. Zappacosta,A. Christensen,D. Drinkwater,T. Bakayoko,N. Kanté,E. Hazard,Álvaro Morata,A. Conte
SOUTHAMPTON,EVERTON,26 November 2017,13,30461,4 - 1,L,W,D,W,L,L,D,W,W,D,F. Forster,R. Bertrand,Cédric Soares,V. van Dijk,W. Hoedt,S. Davis,D. Tadić,P. Højbjerg,J. Ward-Prowse,S. Boufal,C. Austin,M. Pellegrino,J. Pickford,P. Jagielka,L. Baines,M. Keane,J. Kenny,A. Lennon,M. Schneiderlin,G. Sigurðsson,I. Gueye,K. Mirallas,D. Calvert-Lewin,D. Unsworth
BURNLEY,ARSENAL,26 November 2017,13,21722,0 - 1,L,L,D,D,L,W,L,W,L,L,N. Pope,S. Ward,M. Lowton,B. Mee,J. Tarkowski,S. Defour,J. Cork,J. Guðmunds­son,R. Brady,J. Hendrick,A. Barnes,S. Dyche,P. Čech,Nacho Monreal,L. Koscielny,S. Mustafi,S. Kolašinac,Bellerín,A. Ramsey,G. Xhaka,A. Iwobi,A. Sánchez,A. Lacazette,A. Wenger
HUDDERSFIELD TOWN,MANCHESTER CITY,26 November 2017,13,24121,1 - 2,L,D,D,L,W,W,W,D,W,W,J. Lössl,M. Jørgensen,S. Malone,C. Schindler,T. Smith,R. van La Parra,D. Williams,J. Hogg,A. Mooy,T. Ince,L. Depoitre,D. Wagner,Ederson Moraes,V. Kompany,N. Otamendi,K. Walker,David Silva,Fernandinho,F. Delph,K. De Bruyne,S. Agüero,R. Sterling,L. Sané,Guardiola
ARSENAL,TOTTENHAM HOTSPUR,18 November 2017,12,59530,2 - 0,W,L,W,L,L,W,W,L,W,L,P. Čech,Nacho Monreal,L. Koscielny,S. Mustafi,S. Kolašinac,Bellerín,M. Özil,A. Ramsey,G. Xhaka,A. Sánchez,A. Lacazette,A. Wenger,H. Lloris,J. Vertonghen,K. Trippier,B. Davies,D. Sánchez,M. Dembélé,M. Sissoko,C. Eriksen,D. Alli,E. Dier,H. Kane,M. Pochettino
WEST BROMWICH ALBION,CHELSEA,18 November 2017,12,23592,0 - 4,L,W,W,D,W,W,L,D,W,W,B. Foster,G. McAuley,J. Evans,K. Gibbs,Ahmed Hegazi,G. Barry,M. Phillips,J. Livermore,G. Krychowiak,J. Rodriguez,S. Rondón,T. Pulis,T. Courtois,G. Cahill,Azpilicueta,Marcos Alonso,D. Zappacosta,A. Christensen,Fàbregas,T. Bakayoko,N. Kanté,E. Hazard,Álvaro Morata,A. Conte
LIVERPOOL,SOUTHAMPTON,18 November 2017,12,53256,3 - 0,L,W,L,L,D,L,W,D,W,L,S. Mignolet,R. Klavan,D. Lovren,Alberto Moreno,T. Alexander-Arnold,G. Wijnaldum,J. Henderson,Philippe Coutinho,Roberto Firmino,Mohamed Salah,S. Mané,J. Klopp,F. Forster,R. Bertrand,Cédric Soares,V. van Dijk,W. Hoedt,S. Davis,D. Tadić,Oriol Romeu,N. Redmond,S. Boufal,S. Long,M. Pellegrino
LEICESTER CITY,MANCHESTER CITY,18 November 2017,12,31908,0 - 2,L,W,L,L,D,W,W,D,W,W,K. Schmeichel,C. Fuchs,D. Simpson,W. Morgan,H. Maguire,Iborra,M. Albrighton,R. Mahrez,W. Ndidi,D. Gray,J. Vardy,C. Puel,Ederson Moraes,V. Kompany,K. Walker,J. Stones,David Silva,Fernandinho,F. Delph,K. De Bruyne,R. Sterling,L. Sané,Gabriel Jesus,Guardiola
CRYSTAL PALACE,EVERTON,18 November 2017,12,25526,2 - 2,W,W,W,D,W,L,D,W,W,D,J. Speroni,M. Sakho,S. Dann,J. Ward,J. Schlupp,Y. Cabaye,J. McArthur,A. Townsend,L. Milivojević,R. Loftus-Cheek,W. Zaha,R. Hodgson,J. Pickford,P. Jagielka,L. Baines,M. Keane,J. Kenny,A. Lennon,M. Schneiderlin,G. Sigurðsson,I. Gueye,O. Niasse,A. Lookman,D. Unsworth
BURNLEY,SWANSEA CITY,18 November 2017,12,18895,2 - 0,L,L,D,D,L,L,L,L,L,L,N. Pope,S. Ward,M. Lowton,B. Mee,J. Tarkowski,S. Defour,J. Cork,J. Guðmunds­son,R. Brady,J. Hendrick,A. Barnes,S. Dyche,Ł. Fabiański,Martin Olsson,K. Naughton,F. Fernández,A. Mawson,N. Dyer,L. Fer,S. Clucas,Renato Sanches,J. Ayew,T. Abraham,P. Clement
AFC BOURNEMOUTH,HUDDERSFIELD TOWN,18 November 2017,12,10879,4 - 0,W,W,L,L,L,L,D,D,L,W,A. Begović,S. Francis,C. Daniels,S. Cook,N. Aké,A. Surman,H. Arter,M. Pugh,J. Ibe,C. Wilson,J. King,E. Howe,J. Lössl,M. Cranie,M. Jørgensen,S. Malone,F. Hadergjonaj,R. van La Parra,D. Williams,A. Mooy,T. Ince,L. Depoitre,E. Kachunga,D. Wagner
MANCHESTER UNITED,NEWCASTLE UNITED,18 November 2017,12,75035,4 - 1,L,W,D,L,W,W,L,L,L,L,David de Gea,A. Valencia,A. Young,C. Smalling,V. Lindelöf,Mata,N. Matić,P. Pogba,R. Lukaku,A. Martial,M. Rashford,José Mourinho,R. Elliot,C. Clark,F. Lejeune,Javi Manquillo,D. Yedlin,J. Shelvey,M. Ritchie,I. Hayden,Jacob Murphy,Joselu,D. Gayle,Rafael Benítez
WATFORD,WEST HAM UNITED,19 November 2017,12,20018,2 - 0,L,W,L,D,L,W,D,W,L,L,Gomes,A. Mariappa,M. Britos,C. Kabasele,Kiko Femenía,M. Zeegelaar,T. Cleverley,A. Doucouré,W. Hughes,A. Gray,Richarlison,Marco Silva,J. Hart,P. Zabaleta,A. Ogbonna,W. Reid,A. Cresswell,M. Noble,C. Kouyaté,Pedro Obiang,M. Lanzini,A. Carroll,M. Arnautović,D. Moyes
BRIGHTON & HOVE ALBION,STOKE CITY,21 November 2017,12,29676,2 - 2,L,L,W,D,D,W,L,D,D,D,M. Ryan,G. Bong,Bruno Saltor,S. Duffy,L. Dunk,D. Stephens,P. Groß,D. Pröpper,A. Knockaert,G. Murray,J. Izquierdo,C. Hughton,L. Grant,E. Pieters,R. Shawcross,K. Wimmer,K. Zouma,D. Fletcher,J. Allen,X. Shaqiri,E. Choupo-Moting,M. Diouf,Ramadan Sobhi,M. Hughes
STOKE CITY,LEICESTER CITY,4 November 2017,11,29602,2 - 2,W,L,D,D,D,L,W,L,L,D,J. Butland,E. Pieters,R. Shawcross,K. Wimmer,K. Zouma,D. Fletcher,J. Allen,X. Shaqiri,E. Choupo-Moting,M. Diouf,Ramadan Sobhi,M. Hughes,K. Schmeichel,C. Fuchs,D. Simpson,W. Morgan,H. Maguire,Iborra,R. Mahrez,W. Ndidi,D. Gray,S. Okazaki,J. Vardy,C. Puel
